::1 - - [22/Apr/2022:20:52:57 +0000] "GET /sound/click.mp3 HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /sound/deploy.mp3 HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /sound/success.mp3 HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /sound/abort.mp3 HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /sound/warning.mp3 HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /img/glow.png HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /img/background-large.jpg HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /favicon.png HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /v1/launches HTTP/1.1" 200 2 "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /v1/planets HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /favicon.png HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:52:57 +0000] "GET /manifest.json HTTP/1.1" 304 - "http://localhost:5000/history" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
